,PART_ID,TYPE,MANUFACTURER,YEAR,QUANTITY,PRICE,SUBTOTAL_INVENTORY,ACTIVE
8074,PART8075,battery,Volkswagen,2006,20.0,240.59,4811.8,
8075,PART8076,battery,BMW,2002,46.0,136.46,6277.160000000001,1.0
8076,PART8077,battery,BMW,2003,28.0,119.0,3332.0,0.0
8077,PART8078,battery,Toyota,2009,55.0,261.35,14374.250000000002,0.0
8078,PART8079,engine,Ford,2010,25.0,71.96,1798.9999999999998,0.0
8079,PART8080,battery,Ford,2007,85.0,209.87,17838.95,0.0
8080,PART8081,brake,Audi,2000,11.0,488.01,5368.11,1.0
8081,PART8082,brake,Toyota,2015,43.0,86.72,3728.96,
8082,PART8083,transmission,Volkswagen,2016,12.0,403.58,4842.96,1.0
8083,PART8084,brake,Mercedes,2019,53.0,464.68,24628.04,1.0
8084,PART8085,battery,Volkswagen,2008,59.0,178.93,10556.87,1.0
8085,PART8086,battery,Volkswagen,2005,5.0,479.21,2396.0499999999997,
8086,PART8087,tire,BMW,2007,52.0,316.2,16442.399999999998,1.0
8087,PART8088,tire,Ford,2010,78.0,247.06,19270.68,1.0
8088,PART8089,engine,Audi,2015,7.0,275.98,1931.8600000000001,0.0
8089,PART8090,transmission,Volkswagen,2020,26.0,254.29,6611.54,1.0
8090,PART8091,suspension,Toyota,2017,28.0,103.31,2892.6800000000003,
8091,PART8092,engine,Audi,2020,65.0,144.45,9389.25,1.0
8092,PART8093,transmission,Audi,2022,45.0,72.44,3259.7999999999997,0.0
8093,PART8094,suspension,Mercedes,2010,55.0,401.51,22083.05,1.0
8094,PART8095,brake,Mercedes,2015,24.0,82.04,1968.96,1.0
8095,PART8096,brake,Honda,2012,49.0,197.01,9653.49,1.0
8096,PART8097,suspension,BMW,2008,59.0,303.05,17879.95,0.0
8097,PART8098,tire,Volkswagen,2020,70.0,122.38,8566.6,1.0
8098,PART8099,engine,Volkswagen,2008,78.0,55.52,4330.56,0.0
8099,PART8100,battery,Ford,2006,77.0,181.49,13974.730000000001,0.0
8100,PART8101,engine,Volkswagen,2005,17.0,459.79,7816.43,0.0
8101,PART8102,tire,Ford,2022,28.0,297.68,8335.04,1.0
8102,PART8103,transmission,Honda,2019,97.0,185.94,18036.18,
8103,PART8104,engine,Volkswagen,2014,77.0,88.9,6845.3,0.0
8104,PART8105,suspension,Toyota,2002,14.0,191.21,2676.94,
8105,PART8106,tire,Honda,2003,62.0,422.05,26167.100000000002,0.0
8106,PART8107,suspension,Mercedes,2008,44.0,97.74,4300.5599999999995,1.0
8107,PART8108,brake,Volkswagen,2011,47.0,476.08,22375.76,0.0
8108,PART8109,battery,Volkswagen,2003,15.0,213.38,3200.7,0.0
8109,PART8110,brake,Honda,2018,10.0,83.13,831.3,0.0
8110,PART8111,brake,Volkswagen,2019,32.0,243.31,7785.92,0.0
8111,PART8112,suspension,Ford,2005,73.0,201.28,14693.44,0.0
8112,PART8113,engine,Mercedes,2021,26.0,335.62,8726.12,0.0
8113,PART8114,brake,BMW,2018,38.0,260.84,9911.919999999998,1.0
8114,PART8115,suspension,Audi,2002,97.0,290.63,28191.11,1.0
8115,PART8116,suspension,Toyota,2005,40.0,367.02,14680.8,0.0
8116,PART8117,transmission,Honda,2003,20.0,150.38,3007.6,0.0
8117,PART8118,transmission,Toyota,2005,87.0,321.83,27999.21,0.0
8118,PART8119,engine,Toyota,2020,77.0,133.28,10262.56,1.0
8119,PART8120,battery,Honda,2012,49.0,142.87,7000.63,1.0
8120,PART8121,engine,BMW,2000,25.0,410.91,10272.75,0.0
8121,PART8122,suspension,Volkswagen,2000,82.0,387.64,31786.48,1.0
8122,PART8123,engine,Audi,2013,91.0,288.46,26249.859999999997,0.0
8123,PART8124,suspension,Toyota,2004,26.0,451.77,11746.02,1.0
8124,PART8125,tire,Volkswagen,2000,20.0,236.37,4727.4,1.0
8125,PART8126,brake,Mercedes,2001,54.0,415.34,22428.359999999997,0.0
8126,PART8127,suspension,Ford,2020,79.0,206.06,16278.74,1.0
8127,PART8128,suspension,Toyota,2000,72.0,257.15,18514.8,1.0
8128,PART8129,suspension,Toyota,2016,44.0,411.07,18087.079999999998,1.0
8129,PART8130,tire,Audi,2008,80.0,134.54,10763.199999999999,
8130,PART8131,transmission,BMW,2007,84.0,83.59,7021.56,0.0
8131,PART8132,battery,Toyota,2003,14.0,383.57,5369.98,
8132,PART8133,transmission,Honda,2017,66.0,176.71,11662.86,1.0
8133,PART8134,battery,Honda,2014,9.0,298.93,2690.37,
8134,PART8135,transmission,Mercedes,2015,53.0,379.84,20131.52,
8135,PART8136,brake,Honda,2021,73.0,391.61,28587.530000000002,
8136,PART8137,engine,Volkswagen,2018,98.0,206.88,20274.239999999998,
8137,PART8138,brake,Mercedes,2002,67.0,162.02,10855.34,
8138,PART8139,engine,Mercedes,2020,34.0,469.13,15950.42,1.0
8139,PART8140,tire,Volkswagen,2012,18.0,484.43,8719.74,1.0
8140,PART8141,tire,Mercedes,2007,65.0,282.52,18363.8,0.0
8141,PART8142,battery,Volkswagen,2000,82.0,407.04,33377.28,
8142,PART8143,suspension,Mercedes,2020,55.0,92.95,5112.25,1.0
8143,PART8144,brake,Audi,2009,79.0,388.53,30693.87,1.0
8144,PART8145,tire,BMW,2019,51.0,93.53,4770.03,
8145,PART8146,suspension,Volkswagen,2010,21.0,377.44,7926.24,
8146,PART8147,suspension,Honda,2015,27.0,462.32,12482.64,0.0
8147,PART8148,transmission,Toyota,2021,10.0,273.02,2730.2,1.0
8148,PART8149,suspension,Honda,2009,45.0,138.19,6218.55,
8149,PART8150,engine,Volkswagen,2014,83.0,54.28,4505.24,1.0
8150,PART8151,suspension,BMW,2005,72.0,211.99,15263.28,1.0
8151,PART8152,suspension,Ford,2001,50.0,118.75,5937.5,1.0
8152,PART8153,battery,Toyota,2000,54.0,100.12,5406.4800000000005,
8153,PART8154,brake,Honda,2013,3.0,220.68,662.04,1.0
8154,PART8155,tire,Audi,2003,72.0,142.45,10256.4,0.0
8155,PART8156,engine,Audi,2002,11.0,273.05,3003.55,
8156,PART8157,engine,Honda,2016,60.0,330.35,19821.0,0.0
8157,PART8158,transmission,Ford,2015,85.0,362.13,30781.05,0.0
8158,PART8159,transmission,Mercedes,2020,58.0,400.32,23218.56,1.0
8159,PART8160,suspension,BMW,2003,95.0,335.46,31868.699999999997,1.0
8160,PART8161,brake,Volkswagen,2011,3.0,164.19,492.57,1.0
8161,PART8162,battery,Ford,2001,78.0,483.24,37692.72,0.0
8162,PART8163,battery,Volkswagen,2013,82.0,416.84,34180.88,1.0
8163,PART8164,brake,Volkswagen,2022,51.0,159.47,8132.97,1.0
8164,PART8165,transmission,Honda,2013,80.0,64.79,5183.200000000001,
8165,PART8166,brake,Honda,2011,40.0,489.59,19583.6,1.0
8166,PART8167,brake,Mercedes,2009,6.0,57.02,342.12,1.0
8167,PART8168,brake,Volkswagen,2010,44.0,364.96,16058.24,1.0
8168,PART8169,engine,Toyota,2022,49.0,61.27,3002.23,
8169,PART8170,suspension,Honda,2006,18.0,451.09,8119.62,0.0
8170,PART8171,tire,Audi,2022,55.0,119.46,6570.299999999999,1.0
8171,PART8172,suspension,Honda,2020,5.0,283.86,1419.3000000000002,1.0
8172,PART8173,engine,Ford,2018,12.0,423.35,5080.200000000001,1.0
8173,PART8174,engine,Honda,2012,41.0,189.93,7787.13,0.0
8174,PART8175,engine,Ford,2011,40.0,244.23,9769.199999999999,1.0
8175,PART8176,tire,Volkswagen,2009,67.0,116.43,7800.81,1.0
8176,PART8177,transmission,BMW,2016,91.0,478.47,43540.770000000004,0.0
8177,PART8178,suspension,Honda,2007,73.0,259.98,18978.54,1.0
8178,PART8179,transmission,Honda,2002,10.0,464.63,4646.3,0.0
8179,PART8180,brake,Mercedes,2014,81.0,194.95,15790.949999999999,1.0
8180,PART8181,transmission,Mercedes,2018,36.0,129.19,4650.84,1.0
8181,PART8182,suspension,Volkswagen,2013,29.0,408.63,11850.27,0.0
8182,PART8183,transmission,Mercedes,2010,10.0,332.38,3323.8,0.0
8183,PART8184,transmission,BMW,2022,67.0,295.88,19823.96,0.0
8184,PART8185,brake,Volkswagen,2011,45.0,272.97,12283.650000000001,1.0
8185,PART8186,battery,Volkswagen,2008,11.0,316.59,3482.49,1.0
8186,PART8187,transmission,BMW,2004,61.0,125.19,7636.59,0.0
8187,PART8188,transmission,Honda,2011,65.0,306.44,19918.6,
8188,PART8189,tire,Toyota,2010,17.0,481.71,8189.07,1.0
8189,PART8190,transmission,Volkswagen,2018,83.0,308.25,25584.75,0.0
8190,PART8191,transmission,Audi,2021,59.0,375.96,22181.64,1.0
8191,PART8192,transmission,Volkswagen,2007,50.0,108.22,5411.0,0.0
8192,PART8193,suspension,Toyota,2005,4.0,169.26,677.04,1.0
8193,PART8194,transmission,Audi,2022,17.0,359.27,6107.59,0.0
8194,PART8195,suspension,Honda,2002,34.0,316.99,10777.66,
8195,PART8196,suspension,BMW,2009,12.0,348.35,4180.200000000001,0.0
8196,PART8197,tire,BMW,2012,96.0,308.78,29642.879999999997,1.0
8197,PART8198,brake,Honda,2006,72.0,359.85,25909.2,0.0
8198,PART8199,transmission,Toyota,2021,95.0,298.85,28390.750000000004,1.0
8199,PART8200,tire,Toyota,2007,48.0,299.81,14390.880000000001,
8200,PART8201,tire,Audi,2018,69.0,393.39,27143.91,
8201,PART8202,tire,Honda,2006,38.0,217.81,8276.78,1.0
8202,PART8203,tire,Honda,2021,76.0,482.04,36635.04,0.0
8203,PART8204,suspension,Toyota,2021,84.0,308.21,25889.64,1.0
8204,PART8205,tire,Toyota,2019,38.0,419.73,15949.740000000002,1.0
8205,PART8206,transmission,Audi,2007,22.0,318.63,7009.86,0.0
8206,PART8207,suspension,Toyota,2016,43.0,196.3,8440.9,1.0
8207,PART8208,tire,Volkswagen,2010,53.0,381.56,20222.68,0.0
8208,PART8209,transmission,Audi,2003,35.0,335.68,11748.800000000001,1.0
8209,PART8210,tire,Volkswagen,2015,79.0,129.0,10191.0,
8210,PART8211,suspension,Volkswagen,2008,37.0,442.0,16354.0,1.0
8211,PART8212,brake,Mercedes,2018,54.0,123.0,6642.0,
8212,PART8213,engine,Honda,2021,47.0,314.91,14800.77,1.0
8213,PART8214,tire,Volkswagen,2009,58.0,185.54,10761.32,
8214,PART8215,battery,BMW,2015,43.0,396.04,17029.72,0.0
8215,PART8216,tire,Mercedes,2009,7.0,449.46,3146.22,
8216,PART8217,battery,BMW,2003,78.0,450.99,35177.22,1.0
8217,PART8218,tire,Toyota,2012,2.0,328.66,657.32,0.0
8218,PART8219,suspension,Volkswagen,2012,99.0,89.66,8876.34,0.0
8219,PART8220,battery,Ford,2000,65.0,56.04,3642.6,0.0
8220,PART8221,transmission,Mercedes,2002,80.0,60.95,4876.0,0.0
8221,PART8222,brake,BMW,2012,26.0,359.47,9346.220000000001,0.0
8222,PART8223,transmission,Volkswagen,2013,7.0,276.73,1937.1100000000001,0.0
8223,PART8224,transmission,Toyota,2013,9.0,355.42,3198.78,0.0
8224,PART8225,tire,Toyota,2003,67.0,347.09,23255.03,1.0
8225,PART8226,engine,BMW,2016,78.0,187.16,14598.48,1.0
8226,PART8227,suspension,Audi,2017,94.0,168.92,15878.48,
8227,PART8228,brake,Toyota,2010,3.0,425.89,1277.67,0.0
8228,PART8229,suspension,Audi,2004,10.0,274.41,2744.1000000000004,1.0
8229,PART8230,engine,Audi,2007,49.0,337.85,16554.65,1.0
8230,PART8231,brake,Ford,2017,7.0,281.38,1969.6599999999999,0.0
8231,PART8232,battery,Ford,2003,84.0,287.32,24134.88,1.0
8232,PART8233,suspension,Volkswagen,2012,91.0,98.48,8961.68,0.0
8233,PART8234,battery,Toyota,2022,93.0,393.21,36568.53,1.0
8234,PART8235,battery,Ford,2018,72.0,104.31,7510.32,
8235,PART8236,tire,BMW,2005,62.0,125.76,7797.12,
8236,PART8237,battery,Toyota,2017,57.0,86.49,4929.929999999999,1.0
8237,PART8238,tire,Mercedes,2020,80.0,123.19,9855.2,1.0
8238,PART8239,brake,Toyota,2001,93.0,293.85,27328.050000000003,
8239,PART8240,suspension,Mercedes,2001,72.0,360.96,25989.12,
8240,PART8241,tire,Toyota,2009,12.0,247.79,2973.48,0.0
8241,PART8242,battery,Toyota,2007,34.0,323.84,11010.56,
8242,PART8243,battery,Toyota,2010,7.0,365.49,2558.4300000000003,
8243,PART8244,brake,BMW,2013,36.0,62.53,2251.08,
8244,PART8245,brake,Honda,2005,32.0,71.38,2284.16,1.0
8245,PART8246,suspension,Honda,2000,47.0,454.26,21350.22,0.0
8246,PART8247,brake,Audi,2000,64.0,443.85,28406.4,
8247,PART8248,battery,Honda,2013,56.0,360.72,20200.32,1.0
8248,PART8249,battery,BMW,2013,11.0,412.63,4538.93,1.0
8249,PART8250,transmission,Volkswagen,2017,88.0,114.11,10041.68,1.0
8250,PART8251,brake,BMW,2005,51.0,313.66,15996.660000000002,0.0
8251,PART8252,suspension,Mercedes,2015,38.0,368.13,13988.94,0.0
8252,PART8253,battery,Audi,2001,35.0,125.84,4404.400000000001,
8253,PART8254,transmission,Mercedes,2011,20.0,132.63,2652.6,0.0
8254,PART8255,suspension,Toyota,2013,40.0,480.4,19216.0,
8255,PART8256,transmission,Toyota,2022,24.0,184.76,4434.24,0.0
8256,PART8257,battery,Ford,2010,78.0,168.45,13139.099999999999,
8257,PART8258,tire,Mercedes,2020,67.0,86.09,5768.030000000001,1.0
8258,PART8259,suspension,Volkswagen,2014,10.0,238.42,2384.2,1.0
8259,PART8260,tire,Toyota,2000,12.0,496.65,5959.799999999999,0.0
8260,PART8261,tire,Audi,2022,12.0,221.75,2661.0,1.0
8261,PART8262,battery,Audi,2000,2.0,261.07,522.14,
8262,PART8263,suspension,Honda,2003,61.0,150.96,9208.560000000001,
8263,PART8264,suspension,BMW,2016,99.0,250.59,24808.41,1.0
8264,PART8265,brake,BMW,2003,32.0,178.58,5714.56,1.0
8265,PART8266,tire,Audi,2009,21.0,132.95,2791.95,1.0
8266,PART8267,tire,Audi,2022,48.0,299.98,14399.04,
8267,PART8268,battery,Toyota,2000,19.0,421.25,8003.75,1.0
8268,PART8269,suspension,Volkswagen,2018,84.0,168.87,14185.08,1.0
8269,PART8270,battery,Honda,2011,71.0,286.15,20316.649999999998,
8270,PART8271,suspension,Audi,2001,92.0,248.03,22818.76,0.0
8271,PART8272,suspension,Mercedes,2007,47.0,322.44,15154.68,
8272,PART8273,tire,Ford,2012,86.0,215.05,18494.3,1.0
8273,PART8274,engine,Audi,2007,83.0,473.16,39272.28,0.0
8274,PART8275,brake,Ford,2004,43.0,471.02,20253.86,0.0
8275,PART8276,battery,Mercedes,2006,85.0,327.72,27856.2,1.0
8276,PART8277,brake,Mercedes,2014,84.0,292.6,24578.4,0.0
8277,PART8278,tire,Honda,2021,95.0,454.11,43140.450000000004,1.0
8278,PART8279,battery,Volkswagen,2004,37.0,201.04,7438.48,0.0
8279,PART8280,brake,Audi,2003,12.0,174.21,2090.52,1.0
8280,PART8281,transmission,Audi,2015,95.0,68.76,6532.200000000001,
8281,PART8282,engine,Toyota,2006,20.0,218.22,4364.4,0.0
8282,PART8283,battery,BMW,2019,26.0,339.21,8819.46,1.0
8283,PART8284,suspension,Ford,2014,32.0,308.5,9872.0,1.0
8284,PART8285,suspension,BMW,2010,55.0,296.06,16283.3,
8285,PART8286,transmission,Audi,2010,74.0,437.97,32409.780000000002,1.0
8286,PART8287,engine,Volkswagen,2020,19.0,366.67,6966.7300000000005,0.0
8287,PART8288,brake,Volkswagen,2002,81.0,253.82,20559.42,
8288,PART8289,transmission,Ford,2006,5.0,216.93,1084.65,
8289,PART8290,tire,Audi,2022,35.0,191.4,6699.0,1.0
8290,PART8291,transmission,Mercedes,2004,79.0,260.57,20585.03,
8291,PART8292,tire,BMW,2011,25.0,411.14,10278.5,0.0
8292,PART8293,battery,Honda,2007,40.0,424.16,16966.4,0.0
8293,PART8294,battery,Ford,2010,19.0,294.89,5602.91,1.0
8294,PART8295,brake,Toyota,2002,72.0,121.16,8723.52,1.0
8295,PART8296,tire,Mercedes,2019,16.0,309.94,4959.04,
8296,PART8297,engine,Mercedes,2013,52.0,494.1,25693.2,
8297,PART8298,engine,Honda,2003,91.0,335.92,30568.72,0.0
8298,PART8299,battery,Audi,2006,65.0,132.07,8584.55,
8299,PART8300,transmission,Audi,2001,10.0,288.92,2889.2000000000003,
8300,PART8301,engine,Honda,2007,77.0,492.91,37954.07,1.0
8301,PART8302,transmission,Mercedes,2015,79.0,272.6,21535.4,
8302,PART8303,battery,BMW,2015,37.0,323.66,11975.42,
8303,PART8304,brake,Mercedes,2002,31.0,381.97,11841.070000000002,1.0
8304,PART8305,tire,BMW,2013,73.0,481.84,35174.32,
8305,PART8306,battery,Mercedes,2008,55.0,303.14,16672.7,
8306,PART8307,suspension,Ford,2003,66.0,288.5,19041.0,
8307,PART8308,suspension,Toyota,2022,7.0,129.76,908.3199999999999,
8308,PART8309,transmission,Honda,2019,26.0,438.02,11388.52,
8309,PART8310,tire,Toyota,2000,94.0,490.49,46106.06,
8310,PART8311,tire,Ford,2014,70.0,378.7,26509.0,0.0
8311,PART8312,transmission,Toyota,2016,20.0,272.14,5442.799999999999,
8312,PART8313,battery,Volkswagen,2019,13.0,476.98,6200.74,1.0
8313,PART8314,brake,Toyota,2007,14.0,266.5,3731.0,1.0
8314,PART8315,suspension,Mercedes,2000,83.0,328.87,27296.21,1.0
8315,PART8316,tire,Ford,2007,48.0,208.35,10000.8,
8316,PART8317,suspension,Volkswagen,2022,24.0,137.67,3304.08,1.0
8317,PART8318,suspension,Toyota,2007,92.0,185.93,17105.56,0.0
8318,PART8319,battery,Volkswagen,2009,67.0,391.84,26253.28,0.0
8319,PART8320,suspension,Audi,2006,60.0,308.92,18535.2,0.0
8320,PART8321,battery,Audi,2020,1.0,149.47,149.47,0.0
8321,PART8322,tire,Toyota,2007,26.0,421.26,10952.76,1.0
8322,PART8323,engine,Audi,2000,3.0,261.38,784.14,0.0
8323,PART8324,engine,Toyota,2014,99.0,497.84,49286.159999999996,
8324,PART8325,tire,BMW,2016,4.0,466.65,1866.6,1.0
8325,PART8326,suspension,Volkswagen,2021,63.0,497.57,31346.91,
8326,PART8327,tire,Audi,2011,79.0,235.94,18639.26,0.0
8327,PART8328,suspension,Ford,2017,91.0,90.01,8190.910000000001,0.0
8328,PART8329,tire,Ford,2006,13.0,209.49,2723.37,1.0
8329,PART8330,battery,Audi,2003,4.0,60.55,242.2,1.0
8330,PART8331,brake,Honda,2016,57.0,278.76,15889.32,0.0
8331,PART8332,tire,BMW,2016,89.0,468.99,41740.11,1.0
8332,PART8333,battery,Ford,2019,51.0,216.72,11052.72,1.0
8333,PART8334,tire,Mercedes,2013,89.0,439.16,39085.240000000005,0.0
8334,PART8335,brake,Volkswagen,2005,55.0,375.37,20645.35,0.0
8335,PART8336,engine,Toyota,2022,95.0,376.21,35739.95,1.0
8336,PART8337,brake,Audi,2019,46.0,143.59,6605.14,1.0
8337,PART8338,engine,Toyota,2018,50.0,116.25,5812.5,
8338,PART8339,tire,Mercedes,2014,17.0,390.67,6641.39,0.0
8339,PART8340,suspension,Mercedes,2013,84.0,286.2,24040.8,
8340,PART8341,transmission,Audi,2015,4.0,389.57,1558.28,0.0
8341,PART8342,brake,Audi,2013,96.0,221.83,21295.68,1.0
8342,PART8343,suspension,BMW,2022,35.0,167.12,5849.2,1.0
8343,PART8344,brake,Audi,2013,35.0,464.99,16274.65,0.0
8344,PART8345,transmission,Honda,2016,98.0,51.74,5070.52,1.0
8345,PART8346,brake,Volkswagen,2021,76.0,253.6,19273.6,1.0
8346,PART8347,transmission,Honda,2017,9.0,483.23,4349.07,1.0
8347,PART8348,tire,Ford,2001,96.0,216.32,20766.72,
8348,PART8349,engine,Volkswagen,2012,38.0,111.56,4239.28,
8349,PART8350,tire,Audi,2004,66.0,488.47,32239.02,
8350,PART8351,brake,Mercedes,2018,65.0,382.34,24852.1,
8351,PART8352,tire,Toyota,2021,94.0,395.71,37196.74,1.0
8352,PART8353,brake,Ford,2005,13.0,96.37,1252.81,1.0
8353,PART8354,battery,Ford,2010,55.0,90.58,4981.9,0.0
8354,PART8355,transmission,Mercedes,2020,13.0,226.14,2939.8199999999997,0.0
8355,PART8356,brake,Mercedes,2010,38.0,448.27,17034.26,0.0
8356,PART8357,transmission,BMW,2004,9.0,78.96,710.64,1.0
8357,PART8358,engine,Audi,2005,94.0,455.22,42790.68,1.0
8358,PART8359,transmission,Mercedes,2008,41.0,324.63,13309.83,1.0
8359,PART8360,brake,Ford,2019,71.0,214.51,15230.21,1.0
8360,PART8361,tire,Audi,2001,94.0,474.17,44571.98,
8361,PART8362,battery,Audi,2002,83.0,220.9,18334.7,1.0
8362,PART8363,transmission,BMW,2005,82.0,153.7,12603.4,0.0
8363,PART8364,brake,Honda,2014,80.0,459.41,36752.8,0.0
8364,PART8365,suspension,Honda,2012,65.0,338.68,22014.2,0.0
8365,PART8366,tire,Volkswagen,2004,8.0,397.2,3177.6,0.0
8366,PART8367,transmission,Mercedes,2010,67.0,50.24,3366.08,
8367,PART8368,tire,Mercedes,2020,39.0,419.89,16375.71,0.0
8368,PART8369,tire,Audi,2016,94.0,488.19,45889.86,
8369,PART8370,transmission,Ford,2006,82.0,340.12,27889.84,0.0
8370,PART8371,engine,Volkswagen,2013,68.0,371.62,25270.16,1.0
8371,PART8372,battery,Mercedes,2016,40.0,381.17,15246.800000000001,0.0
8372,PART8373,tire,BMW,2010,89.0,99.62,8866.18,
8373,PART8374,tire,BMW,2007,48.0,452.3,21710.4,
8374,PART8375,engine,Audi,2001,17.0,113.83,1935.11,
8375,PART8376,engine,Ford,2001,60.0,327.92,19675.2,0.0
8376,PART8377,battery,Toyota,2000,4.0,151.08,604.32,0.0
8377,PART8378,suspension,Toyota,2010,3.0,316.62,949.86,
8378,PART8379,brake,Toyota,2011,82.0,187.3,15358.6,1.0
8379,PART8380,brake,Toyota,2020,54.0,162.61,8780.94,0.0
8380,PART8381,suspension,Mercedes,2021,19.0,364.61,6927.59,0.0
8381,PART8382,transmission,Toyota,2010,24.0,409.25,9822.0,1.0
8382,PART8383,suspension,BMW,2006,42.0,151.55,6365.1,
8383,PART8384,tire,Audi,2001,26.0,125.68,3267.6800000000003,1.0
8384,PART8385,suspension,Audi,2019,88.0,258.47,22745.36,
8385,PART8386,brake,Toyota,2007,15.0,408.0,6120.0,1.0
8386,PART8387,brake,BMW,2022,95.0,309.81,29431.95,1.0
8387,PART8388,engine,Honda,2014,26.0,380.77,9900.02,
8388,PART8389,brake,Honda,2016,41.0,334.03,13695.23,1.0
8389,PART8390,battery,Audi,2019,61.0,197.92,12073.119999999999,0.0
8390,PART8391,brake,Honda,2022,25.0,319.9,7997.499999999999,
8391,PART8392,tire,Volkswagen,2020,2.0,435.03,870.06,
8392,PART8393,tire,BMW,2013,15.0,165.66,2484.9,0.0
8393,PART8394,tire,Honda,2012,43.0,244.14,10498.019999999999,0.0
8394,PART8395,transmission,Toyota,2009,52.0,460.27,23934.04,0.0
8395,PART8396,battery,Toyota,2019,86.0,204.71,17605.06,0.0
8396,PART8397,tire,Honda,2011,46.0,483.35,22234.100000000002,1.0
8397,PART8398,transmission,Toyota,2001,75.0,436.85,32763.75,1.0
8398,PART8399,tire,Toyota,2019,6.0,296.96,1781.7599999999998,0.0
8399,PART8400,engine,Toyota,2014,45.0,123.66,5564.7,0.0
8400,PART8401,battery,BMW,2013,34.0,460.72,15664.480000000001,1.0
8401,PART8402,engine,Mercedes,2004,17.0,392.63,6674.71,1.0
8402,PART8403,battery,Mercedes,2009,65.0,236.3,15359.5,1.0
8403,PART8404,tire,Volkswagen,2010,97.0,248.26,24081.219999999998,
8404,PART8405,brake,BMW,2006,91.0,217.0,19747.0,0.0
8405,PART8406,battery,Honda,2001,54.0,282.17,15237.18,
8406,PART8407,tire,Mercedes,2003,16.0,104.02,1664.32,0.0
8407,PART8408,brake,Volkswagen,2003,64.0,58.5,3744.0,0.0
8408,PART8409,brake,Toyota,2000,14.0,393.62,5510.68,0.0
8409,PART8410,suspension,Ford,2016,68.0,171.05,11631.400000000001,1.0
8410,PART8411,battery,Honda,2016,30.0,226.88,6806.4,0.0
8411,PART8412,engine,Toyota,2015,96.0,159.45,15307.199999999999,1.0
8412,PART8413,suspension,Audi,2006,51.0,114.41,5834.91,1.0
8413,PART8414,battery,Honda,2008,72.0,261.13,18801.36,0.0
8414,PART8415,brake,Volkswagen,2021,6.0,260.91,1565.46,0.0
8415,PART8416,tire,BMW,2010,79.0,341.66,26991.140000000003,
8416,PART8417,tire,Audi,2006,27.0,411.84,11119.679999999998,0.0
8417,PART8418,brake,Ford,2010,90.0,377.04,33933.6,
8418,PART8419,battery,Toyota,2022,4.0,130.14,520.56,0.0
8419,PART8420,engine,Toyota,2003,68.0,451.13,30676.84,0.0
8420,PART8421,transmission,Honda,2020,17.0,50.73,862.41,
8421,PART8422,engine,Mercedes,2011,74.0,333.46,24676.039999999997,0.0
8422,PART8423,tire,Toyota,2002,57.0,430.91,24561.870000000003,1.0
8423,PART8424,battery,Ford,2018,60.0,321.0,19260.0,0.0
8424,PART8425,battery,Mercedes,2002,15.0,94.02,1410.3,0.0
8425,PART8426,suspension,Audi,2010,33.0,497.14,16405.62,0.0
8426,PART8427,transmission,Volkswagen,2015,91.0,188.47,17150.77,1.0
8427,PART8428,battery,Volkswagen,2008,29.0,284.65,8254.849999999999,0.0
8428,PART8429,tire,Toyota,2016,58.0,273.64,15871.119999999999,
8429,PART8430,engine,Ford,2010,43.0,321.9,13841.699999999999,0.0
8430,PART8431,tire,Mercedes,2011,65.0,139.8,9087.0,0.0
8431,PART8432,engine,BMW,2010,92.0,140.02,12881.84,0.0
8432,PART8433,battery,Toyota,2006,79.0,310.18,24504.22,0.0
8433,PART8434,suspension,Honda,2007,39.0,444.79,17346.81,1.0
8434,PART8435,tire,Audi,2002,74.0,243.83,18043.420000000002,1.0
8435,PART8436,engine,Audi,2022,47.0,104.97,4933.59,1.0
8436,PART8437,brake,Volkswagen,2000,39.0,262.19,10225.41,1.0
8437,PART8438,transmission,Toyota,2019,80.0,436.94,34955.2,0.0
8438,PART8439,engine,BMW,2012,91.0,324.04,29487.640000000003,1.0
8439,PART8440,transmission,Audi,2006,32.0,213.52,6832.64,
8440,PART8441,battery,Audi,2020,26.0,60.64,1576.64,
8441,PART8442,brake,Audi,2006,71.0,493.84,35062.64,0.0
8442,PART8443,engine,Audi,2019,14.0,261.99,3667.86,1.0
8443,PART8444,engine,Mercedes,2001,5.0,459.29,2296.4500000000003,1.0
8444,PART8445,tire,Audi,2003,22.0,211.45,4651.9,0.0
8445,PART8446,tire,Ford,2007,85.0,468.66,39836.1,1.0
8446,PART8447,battery,BMW,2003,56.0,256.85,14383.600000000002,0.0
8447,PART8448,brake,Ford,2012,60.0,342.14,20528.399999999998,1.0
8448,PART8449,transmission,Toyota,2014,30.0,204.51,6135.299999999999,1.0
8449,PART8450,brake,Volkswagen,2002,93.0,361.51,33620.43,
8450,PART8451,engine,Mercedes,2011,6.0,406.89,2441.34,
8451,PART8452,brake,Honda,2016,62.0,189.31,11737.22,0.0
8452,PART8453,battery,Mercedes,2006,2.0,150.61,301.22,1.0
8453,PART8454,transmission,BMW,2013,9.0,491.22,4420.9800000000005,1.0
8454,PART8455,engine,Ford,2018,83.0,406.29,33722.07,
8455,PART8456,battery,Mercedes,2000,14.0,293.1,4103.400000000001,
8456,PART8457,battery,Audi,2018,41.0,381.91,15658.310000000001,0.0
8457,PART8458,engine,BMW,2005,75.0,52.19,3914.25,1.0
8458,PART8459,transmission,Ford,2005,26.0,286.38,7445.88,1.0
